Time,PTSI,VSI,VCPI,Frequency,df/dt,Voltage
38.881666,0.449581972,0.9860283248,0.0630862146,49.580826,-0.0035,0.955708
38.891666,0.4469656018,0.9859987099,0.0630862146,49.580791,-0.0035,0.955708
38.901666,0.4469656018,0.9859986843,0.063087327,49.580756,-0.0034,0.955707
38.911666,0.4469656018,0.9859986881,0.063087327,49.580722,-0.0035,0.955707
38.921666,0.4469656018,0.9859986918,0.063087327,49.580687,-0.0034,0.955707
38.931666,0.4469656018,0.9859986956,0.063087327,49.580653,-0.0035,0.955707
38.941666,0.4469656018,0.9859986993,0.063087327,49.580618,-0.0034,0.955707
38.951666,0.4469656018,0.9859987069,0.063087327,49.580584,-0.0035,0.955707
38.961666,0.4469656018,0.9859987054,0.063087327,49.580549,-0.0034,0.955707
38.971666,0.4469656018,0.9859987181,0.063087327,49.580515,-0.0035,0.955707
38.981666,0.4349237971,0.9855016512,0.063087327,49.58048,-0.0034,0.955707
38.991666,0.4349237971,0.9855016248,0.0630884393,49.580446,-0.0034,0.955706
39.001666,0.4349237971,0.9855016326,0.0630884393,49.580412,-0.0035,0.955706
39.011666,0.4349237971,0.9855016364,0.0630884393,49.580377,-0.0034,0.955706
39.021666,0.4349237971,0.985501635,0.0630884393,49.580343,-0.0035,0.955706
39.031666,0.4349237971,0.9855016481,0.0630884393,49.580308,-0.0034,0.955706
39.041666,0.4349237971,0.985501652,0.0630884393,49.580274,-0.0034,0.955706
39.051666,0.4349237971,0.9855016598,0.0630884393,49.58024,-0.0035,0.955706
39.061666,0.4349237971,0.9855016637,0.0630884393,49.580205,-0.0034,0.955706
39.071666,0.4349237971,0.9855016675,0.0630884393,49.580171,-0.0034,0.955706
39.081666,0.4495747054,0.9860281009,0.0630884393,49.580137,-0.0034,0.955706
39.091666,0.4495747054,0.9860280805,0.0630895517,49.580103,-0.0035,0.955705
39.101666,0.4495747054,0.9860280843,0.0630895517,49.580068,-0.0034,0.955705
39.111666,0.4495747054,0.9860280918,0.0630895517,49.580034,-0.0034,0.955705
39.121666,0.4495747054,0.9860280955,0.0630895517,49.58,-0.0034,0.955705
39.131666,0.4495747054,0.986028103,0.0630895517,49.579966,-0.0035,0.955705
39.141666,0.4495747054,0.9860281016,0.0630895517,49.579931,-0.0034,0.955705
39.151666,0.4495747054,0.9860281054,0.0630895517,49.579897,-0.0034,0.955705
39.161666,0.4495747054,0.986028118,0.0630895517,49.579863,-0.0034,0.955705
39.171666,0.4495748092,0.9860281266,0.0630895517,49.579829,-0.0034,0.955705
39.181666,0.4495748092,0.9860281011,0.0630906641,49.579795,-0.0035,0.955704
39.191666,0.4495748092,0.9860281048,0.0630906641,49.57976,-0.0034,0.955704
39.201666,0.4495748092,0.9860281035,0.0630906641,49.579726,-0.0034,0.955704
39.211666,0.4495748092,0.986028111,0.0630906641,49.579692,-0.0034,0.955704
39.221666,0.4495748092,0.9860281198,0.0630906641,49.579658,-0.0034,0.955704
39.231666,0.4495748092,0.9860281236,0.0630906641,49.579624,-0.0034,0.955704
39.241666,0.4495748092,0.9860281311,0.0630906641,49.57959,-0.0034,0.955704
39.251666,0.4495748092,0.9860281348,0.0630906641,49.579556,-0.0034,0.955704
39.261666,0.4495748092,0.9860281334,0.0630906641,49.579522,-0.0034,0.955704
39.271666,0.4320827662,0.985460874,0.0630906641,49.579488,-0.0034,0.955704
39.281666,0.4320827662,0.9854608529,0.0630917764,49.579454,-0.0034,0.955703
39.291666,0.4320827662,0.9854608607,0.0630917764,49.57942,-0.0034,0.955703
39.301666,0.4320827662,0.9854608646,0.0630917764,49.579386,-0.0034,0.955703
39.311666,0.4320827662,0.9854608685,0.0630917764,49.579352,-0.0034,0.955703
39.321666,0.4320827662,0.9854608763,0.0630917764,49.579318,-0.0034,0.955703
39.331666,0.4320827662,0.9854608748,0.0630917764,49.579284,-0.0034,0.955703
39.341666,0.4320827662,0.9854608787,0.0630917764,49.57925,-0.0034,0.955703
39.351666,0.4320827662,0.9854608919,0.0630917764,49.579216,-0.0034,0.955703
39.361666,0.4495750363,0.9860281724,0.0630917764,49.579182,-0.0034,0.955703
39.371666,0.4495750363,0.9860281507,0.0630928888,49.579148,-0.0033,0.955702
39.381666,0.4495750363,0.9860281544,0.0630928888,49.579115,-0.0034,0.955702
39.391666,0.4495750363,0.9860281531,0.0630928888,49.579081,-0.0034,0.955702
39.401666,0.4495750363,0.9860281606,0.0630928888,49.579047,-0.0034,0.955702
39.411666,0.4495750363,0.9860281656,0.0630928888,49.579013,-0.0034,0.955702
39.421666,0.4495750363,0.9860281694,0.0630928888,49.578979,-0.0033,0.955702
39.431666,0.4495750363,0.9860281769,0.0630928888,49.578946,-0.0034,0.955702
39.441666,0.4495750363,0.9860281806,0.0630928888,49.578912,-0.0034,0.955702
39.451666,0.4495750363,0.9860281793,0.0630928888,49.578878,-0.0034,0.955702
39.461666,0.4320829935,0.9854609225,0.0630928888,49.578844,-0.0033,0.955702
39.471666,0.4320829935,0.9854608959,0.0630940012,49.578811,-0.0034,0.955701
39.481666,0.4320829935,0.9854609092,0.0630940012,49.578777,-0.0034,0.955701
39.491666,0.4320829935,0.9854609131,0.0630940012,49.578743,-0.0034,0.955701
39.501666,0.4320829935,0.985460917,0.0630940012,49.578709,-0.0033,0.955701
39.511666,0.4320829935,0.9854609194,0.0630940012,49.578676,-0.0034,0.955701
39.521666,0.4320829935,0.9854609232,0.0630940012,49.578642,-0.0034,0.955701
39.531666,0.4320829935,0.9854609271,0.0630940012,49.578608,-0.0033,0.955701
39.541666,0.4320829935,0.9854609403,0.0630940012,49.578575,-0.0034,0.955701
39.551666,0.4423285094,0.9857597331,0.0630940012,49.578541,-0.0033,0.955701
39.561666,0.4423285094,0.9857597109,0.0630951135,49.578508,-0.0034,0.9557
39.571666,0.4423285094,0.9857597095,0.0630951135,49.578474,-0.0033,0.9557
39.581666,0.4423285094,0.9857597133,0.0630951135,49.578441,-0.0034,0.9557
39.591666,0.4423285094,0.9857597172,0.0630951135,49.578407,-0.0034,0.9557
39.601666,0.4423285094,0.9857597262,0.0630951135,49.578373,-0.0033,0.9557
39.611666,0.4423285094,0.98575973,0.0630951135,49.57834,-0.0034,0.9557
39.621666,0.4423285094,0.9857597376,0.0630951135,49.578306,-0.0033,0.9557
39.631666,0.4423285094,0.9857597363,0.0630951135,49.578273,-0.0034,0.9557
39.641666,0.4423285094,0.9857597401,0.0630951135,49.578239,-0.0033,0.9557
39.651666,0.427586747,0.9852119398,0.0630951135,49.578206,-0.0034,0.9557
39.661666,0.427586747,0.9852119129,0.0630962259,49.578172,-0.0033,0.955699
39.671666,0.427586747,0.9852119262,0.0630962259,49.578139,-0.0033,0.955699
39.681666,0.427586747,0.9852119302,0.0630962259,49.578106,-0.0034,0.955699
39.691666,0.427586747,0.9852119287,0.0630962259,49.578072,-0.0033,0.955699
39.701666,0.427586747,0.9852119366,0.0630962259,49.578039,-0.0034,0.955699
39.711666,0.427586747,0.9852119406,0.0630962259,49.578005,-0.0033,0.955699
39.721666,0.427586747,0.9852119446,0.0630962259,49.577972,-0.0033,0.955699
39.731666,0.427586747,0.9852119579,0.0630962259,49.577939,-0.0034,0.955699
39.741666,0.427586747,0.9852119619,0.0630962259,49.577905,-0.0033,0.955699
39.751666,0.4275840384,0.9852118675,0.0630962259,49.577872,-0.0033,0.955699
39.761666,0.4275840384,0.9852118311,0.0630973383,49.577839,-0.0034,0.955698
39.771666,0.4275840384,0.9852118351,0.0630973383,49.577805,-0.0033,0.955698
39.781666,0.4275840384,0.985211843,0.0630973383,49.577772,-0.0033,0.955698
39.791666,0.4275840384,0.985211847,0.0630973383,49.577739,-0.0033,0.955698
39.801666,0.4275840384,0.9852118564,0.0630973383,49.577706,-0.0034,0.955698
39.811666,0.4275840384,0.9852118643,0.0630973383,49.577672,-0.0033,0.955698
39.821666,0.4275840384,0.9852118629,0.0630973383,49.577639,-0.0033,0.955698
39.831666,0.4275840384,0.9852118668,0.0630973383,49.577606,-0.0033,0.955698
39.841666,0.4275841461,0.9852118803,0.0630973383,49.577573,-0.0033,0.955698
39.851666,0.4275841461,0.9852118533,0.0630984507,49.57754,-0.0034,0.955697
39.861666,0.4275841461,0.9852118667,0.0630984507,49.577506,-0.0033,0.955697
39.871666,0.4275841461,0.9852118706,0.0630984507,49.577473,-0.0033,0.955697
39.881666,0.4275841461,0.9852118692,0.0630984507,49.57744,-0.0033,0.955697
39.891666,0.4275841461,0.9852118771,0.0630984507,49.577407,-0.0033,0.955697
39.901666,0.4275841461,0.9852118771,0.0630984507,49.577374,-0.0033,0.955697
39.911666,0.4275841461,0.9852118811,0.0630984507,49.577341,-0.0033,0.955697
39.921666,0.4275841461,0.985211889,0.0630984507,49.577308,-0.0033,0.955697
39.931666,0.4275841461,0.9852118984,0.0630984507,49.577275,-0.0033,0.955697
39.941666,0.4202196065,0.9849109598,0.0630984507,49.577242,-0.0033,0.955697
39.951666,0.4202196065,0.9849109364,0.063099563,49.577209,-0.0033,0.955696
39.961666,0.4202196065,0.9849109404,0.063099563,49.577176,-0.0033,0.955696
39.971666,0.4202196065,0.9849109445,0.063099563,49.577143,-0.0033,0.955696
39.981666,0.4202196065,0.9849109526,0.063099563,49.57711,-0.0033,0.955696
39.991666,0.4202196065,0.9849109566,0.063099563,49.577077,-0.0033,0.955696
40.001666,0.4202196065,0.9849109702,0.063099563,49.577044,-0.0033,0.955696
40.011666,0.4202196065,0.9849109688,0.063099563,49.577011,-0.0033,0.955696
40.021666,0.4202196065,0.9849109728,0.063099563,49.576978,-0.0033,0.955696
40.031666,0.4202196065,0.9849109809,0.063099563,49.576945,-0.0033,0.955696
40.041666,0.4275843874,0.98521193,0.063099563,49.576912,-0.0033,0.955696
40.051666,0.4275843874,0.985211903,0.0631006754,49.576879,-0.0033,0.955695
40.061666,0.4275843874,0.9852119163,0.0631006754,49.576846,-0.0033,0.955695
40.071666,0.4275843874,0.9852119149,0.0631006754,49.576813,-0.0033,0.955695
40.081666,0.4275843874,0.9852119189,0.0631006754,49.57678,-0.0032,0.955695
40.091666,0.4275843874,0.9852119268,0.0631006754,49.576748,-0.0033,0.955695
40.101666,0.4275843874,0.9852119308,0.0631006754,49.576715,-0.0033,0.955695
40.111666,0.4275843874,0.9852119387,0.0631006754,49.576682,-0.0033,0.955695
40.121666,0.4275843874,0.9852119427,0.0631006754,49.576649,-0.0033,0.955695
40.131666,0.4275843874,0.9852119466,0.0631006754,49.576616,-0.0032,0.955695
40.141666,0.4155248503,0.9846521919,0.0631006754,49.576584,-0.0033,0.955695
40.151666,0.4155248503,0.9846521639,0.0631017878,49.576551,-0.0033,0.955694
40.161666,0.4155248503,0.984652168,0.0631017878,49.576518,-0.0033,0.955694
40.171666,0.4155248503,0.9846521721,0.0631017878,49.576485,-0.0032,0.955694
40.181666,0.4155248503,0.9846521763,0.0631017878,49.576453,-0.0033,0.955694
40.191666,0.4155248503,0.9846521859,0.0631017878,49.57642,-0.0033,0.955694
40.201666,0.4155248503,0.9846521886,0.0631017878,49.576387,-0.0032,0.955694
40.211666,0.4155248503,0.9846521927,0.0631017878,49.576355,-0.0033,0.955694
40.221666,0.4155248503,0.9846521968,0.0631017878,49.576322,-0.0033,0.955694
40.231666,0.4202126927,0.9849107351,0.0631017878,49.576289,-0.0032,0.955694
40.241666,0.4202126927,0.9849107075,0.0631029002,49.576257,-0.0033,0.955693
40.251666,0.4202126927,0.9849107156,0.0631029002,49.576224,-0.0033,0.955693
40.261666,0.4202126927,0.9849107197,0.0631029002,49.576191,-0.0032,0.955693
40.271666,0.4202126927,0.9849107237,0.0631029002,49.576159,-0.0033,0.955693
40.281666,0.4202126927,0.9849107318,0.0631029002,49.576126,-0.0032,0.955693
40.291666,0.4202126927,0.9849107318,0.0631029002,49.576094,-0.0033,0.955693
40.301666,0.4202126927,0.9849107359,0.0631029002,49.576061,-0.0032,0.955693
40.311666,0.4202126927,0.9849107439,0.0631029002,49.576029,-0.0033,0.955693
40.321666,0.4202126927,0.9849107425,0.0631029002,49.575996,-0.0032,0.955693
40.331666,0.4155250555,0.9846522331,0.0631029002,49.575964,-0.0033,0.955693
40.341666,0.4155250555,0.9846522092,0.0631040126,49.575931,-0.0032,0.955692
40.351666,0.4155250555,0.9846522133,0.0631040126,49.575899,-0.0033,0.955692
40.361666,0.4155250555,0.9846522174,0.0631040126,49.575866,-0.0032,0.955692
40.371666,0.4155250555,0.9846522257,0.0631040126,49.575834,-0.0033,0.955692
40.381666,0.4155250555,0.9846522298,0.0631040126,49.575801,-0.0032,0.955692
40.391666,0.4155250555,0.984652238,0.0631040126,49.575769,-0.0032,0.955692
40.401666,0.4155250555,0.984652238,0.0631040126,49.575737,-0.0033,0.955692
40.411666,0.4155250555,0.9846522421,0.0631040126,49.575704,-0.0032,0.955692
40.421666,0.4155250555,0.9846522504,0.0631040126,49.575672,-0.0033,0.955692
40.431666,0.4202129081,0.9849107845,0.0631040126,49.575639,-0.0032,0.955692
40.441666,0.4202129081,0.984910757,0.063105125,49.575607,-0.0032,0.955691
40.451666,0.4202129081,0.9849107596,0.063105125,49.575575,-0.0033,0.955691
40.461666,0.4202129081,0.9849107691,0.063105125,49.575542,-0.0032,0.955691
40.471666,0.4202129081,0.9849107732,0.063105125,49.57551,-0.0032,0.955691
40.481666,0.4202129081,0.9849107813,0.063105125,49.575478,-0.0032,0.955691
40.491666,0.4202129081,0.9849107853,0.063105125,49.575446,-0.0033,0.955691
40.501666,0.4202129081,0.9849107894,0.063105125,49.575413,-0.0032,0.955691
40.511666,0.4202129081,0.9849107879,0.063105125,49.575381,-0.0032,0.955691
40.521666,0.4202129081,0.9849107919,0.063105125,49.575349,-0.0032,0.955691
40.531666,0.4155252768,0.9846522834,0.063105125,49.575317,-0.0033,0.955691
40.541666,0.4155252768,0.9846522595,0.0631062374,49.575284,-0.0032,0.95569
40.551666,0.4155252768,0.9846522636,0.0631062374,49.575252,-0.0032,0.95569
40.561666,0.4155252768,0.9846522718,0.0631062374,49.57522,-0.0032,0.95569
40.571666,0.4155252768,0.984652276,0.0631062374,49.575188,-0.0032,0.95569
40.581666,0.4155252768,0.9846522746,0.0631062374,49.575156,-0.0032,0.95569
40.591666,0.4155252768,0.9846522883,0.0631062374,49.575124,-0.0033,0.95569
40.601666,0.4155252768,0.9846522924,0.0631062374,49.575091,-0.0032,0.95569
40.611666,0.4155252768,0.9846522924,0.0631062374,49.575059,-0.0032,0.95569
40.621666,0.4155252768,0.9846523007,0.0631062374,49.575027,-0.0032,0.95569
40.631666,0.408157629,0.9843338374,0.0631062374,49.574995,-0.0032,0.95569
40.641666,0.408157629,0.9843338032,0.0631073498,49.574963,-0.0032,0.955689
40.651666,0.408157629,0.9843338116,0.0631073498,49.574931,-0.0032,0.955689
40.661666,0.408157629,0.9843338214,0.0631073498,49.574899,-0.0032,0.955689
40.671666,0.408157629,0.9843338256,0.0631073498,49.574867,-0.0032,0.955689
40.681666,0.408157629,0.984333834,0.0631073498,49.574835,-0.0032,0.955689
40.691666,0.408157629,0.9843338382,0.0631073498,49.574803,-0.0032,0.955689
40.701666,0.408157629,0.9843338424,0.0631073498,49.574771,-0.0032,0.955689
40.711666,0.408157629,0.984333841,0.0631073498,49.574739,-0.0032,0.955689
40.721666,0.408157629,0.9843338452,0.0631073498,49.574707,-0.0032,0.955689
40.731666,0.4155183168,0.9846520327,0.0631073498,49.574675,-0.0032,0.955689
40.741666,0.4155183168,0.9846520047,0.0631084622,49.574643,-0.0032,0.955688
40.751666,0.4155183168,0.9846520088,0.0631084622,49.574611,-0.0032,0.955688
40.761666,0.4155183168,0.9846520171,0.0631084622,49.574579,-0.0032,0.955688
40.771666,0.4155183168,0.9846520157,0.0631084622,49.574547,-0.0031,0.955688
40.781666,0.4155183168,0.9846520198,0.0631084622,49.574516,-0.0032,0.955688
40.791666,0.4155183168,0.984652028,0.0631084622,49.574484,-0.0032,0.955688
40.801666,0.4155183168,0.9846520376,0.0631084622,49.574452,-0.0032,0.955688
40.811666,0.4155183168,0.9846520376,0.0631084622,49.57442,-0.0032,0.955688
40.821666,0.4155183168,0.9846520459,0.0631084622,49.574388,-0.0032,0.955688
40.831666,0.4155183168,0.98465205,0.0631084622,49.574356,-0.0031,0.955688
40.841666,0.4202061196,0.9849105819,0.0631084622,49.574325,-0.0032,0.955688
40.851666,0.4202061196,0.9849105584,0.0631095746,49.574293,-0.0032,0.955687
40.861666,0.4202061196,0.984910568,0.0631095746,49.574261,-0.0032,0.955687
40.871666,0.4202061196,0.984910572,0.0631095746,49.574229,-0.0031,0.955687
40.881666,0.4202061196,0.9849105802,0.0631095746,49.574198,-0.0032,0.955687
40.891666,0.4202061196,0.9849105842,0.0631095746,49.574166,-0.0032,0.955687
40.901666,0.4202061196,0.9849105787,0.0631095746,49.574134,-0.0032,0.955687
40.911666,0.4202061196,0.9849105868,0.0631095746,49.574102,-0.0031,0.955687
40.921666,0.4202061196,0.9849105908,0.0631095746,49.574071,-0.0032,0.955687
40.931666,0.4202061196,0.9849106004,0.0631095746,49.574039,-0.0032,0.955687
40.941666,0.4081579384,0.9843339197,0.0631095746,49.574007,-0.0031,0.955687
40.951666,0.4081579384,0.9843338911,0.063110687,49.573976,-0.0032,0.955686
40.961666,0.4081579384,0.9843338995,0.063110687,49.573944,-0.0031,0.955686
40.971666,0.4081579384,0.9843338981,0.063110687,49.573913,-0.0032,0.955686
40.981666,0.4081579384,0.9843339023,0.063110687,49.573881,-0.0032,0.955686
40.991666,0.4081579384,0.9843339065,0.063110687,49.573849,-0.0031,0.955686
41.001666,0.4081579384,0.9843339163,0.063110687,49.573818,-0.0032,0.955686
41.011666,0.4081579384,0.9843339205,0.063110687,49.573786,-0.0031,0.955686
41.021666,0.4081579384,0.9843339289,0.063110687,49.573755,-0.0032,0.955686
41.031666,0.4081579384,0.9843339331,0.063110687,49.573723,-0.0031,0.955686
41.041666,0.4081580313,0.9843339367,0.063110687,49.573692,-0.0032,0.955686
41.051666,0.4081580313,0.9843339123,0.0631117994,49.57366,-0.0031,0.955685
41.061666,0.4081580313,0.9843339165,0.0631117994,49.573629,-0.0032,0.955685
41.071666,0.4081580313,0.9843339263,0.0631117994,49.573597,-0.0031,0.955685
41.081666,0.4081580313,0.9843339305,0.0631117994,49.573566,-0.0032,0.955685
41.091666,0.4081580313,0.9843339347,0.0631117994,49.573534,-0.0031,0.955685
41.101666,0.4081580313,0.9843339333,0.0631117994,49.573503,-0.0032,0.955685
41.111666,0.4081580313,0.9843339417,0.0631117994,49.573471,-0.0031,0.955685
41.121666,0.4081580313,0.9843339459,0.0631117994,49.57344,-0.0031,0.955685
41.131666,0.4081580313,0.9843339501,0.0631117994,49.573409,-0.0032,0.955685
41.141666,0.4081581284,0.9843339694,0.0631117994,49.573377,-0.0031,0.955685
41.151666,0.4081581284,0.9843339408,0.0631129118,49.573346,-0.0032,0.955684
41.161666,0.4081581284,0.984333945,0.0631129118,49.573314,-0.0031,0.955684
41.171666,0.4081581284,0.9843339436,0.0631129118,49.573283,-0.0031,0.955684
41.181666,0.4081581284,0.9843339478,0.0631129118,49.573252,-0.0032,0.955684
41.191666,0.4081581284,0.984333952,0.0631129118,49.57322,-0.0031,0.955684
41.201666,0.4081581284,0.984333966,0.0631129118,49.573189,-0.0031,0.955684
41.211666,0.4081581284,0.9843339702,0.0631129118,49.573158,-0.0031,0.955684
41.221666,0.4081581284,0.9843339744,0.0631129118,49.573127,-0.0032,0.955684
41.231666,0.4081581284,0.9843339772,0.0631129118,49.573095,-0.0031,0.955684
41.241666,0.4081512837,0.9843336813,0.0631129118,49.573064,-0.0031,0.955684
41.251666,0.4081512837,0.9843336527,0.0631140242,49.573033,-0.0031,0.955683
41.261666,0.4081512837,0.9843336569,0.0631140242,49.573002,-0.0032,0.955683
41.271666,0.4081512837,0.9843336667,0.0631140242,49.57297,-0.0031,0.955683
41.281666,0.4081512837,0.9843336751,0.0631140242,49.572939,-0.0031,0.955683
41.291666,0.4081512837,0.9843336793,0.0631140242,49.572908,-0.0031,0.955683
41.301666,0.4081512837,0.9843336779,0.0631140242,49.572877,-0.0031,0.955683
41.311666,0.4081512837,0.9843336863,0.0631140242,49.572846,-0.0031,0.955683
41.321666,0.4081512837,0.9843336905,0.0631140242,49.572815,-0.0032,0.955683
41.331666,0.4081512837,0.9843336905,0.0631140242,49.572783,-0.0031,0.955683
41.341666,0.4081512837,0.9843337046,0.0631140242,49.572752,-0.0031,0.955683
41.351666,0.4081513921,0.9843337146,0.0631140242,49.572721,-0.0031,0.955683
41.361666,0.4081513921,0.984333686,0.0631151366,49.57269,-0.0031,0.955682
41.371666,0.4081513921,0.9843336888,0.0631151366,49.572659,-0.0031,0.955682
41.381666,0.4081513921,0.984333693,0.0631151366,49.572628,-0.0031,0.955682
41.391666,0.4081513921,0.9843336972,0.0631151366,49.572597,-0.0031,0.955682
41.401666,0.4081513921,0.9843337057,0.0631151366,49.572566,-0.0031,0.955682
41.411666,0.4081513921,0.9843337112,0.0631151366,49.572535,-0.0031,0.955682
41.421666,0.4081513921,0.9843337155,0.0631151366,49.572504,-0.0031,0.955682
41.431666,0.4081513921,0.9843337239,0.0631151366,49.572473,-0.0031,0.955682
41.441666,0.4081513921,0.9843337224,0.0631151366,49.572442,-0.0031,0.955682
41.451666,0.3932384372,0.9836786969,0.0631151366,49.572411,-0.0031,0.955682
41.461666,0.3932384372,0.9836786715,0.063116249,49.57238,-0.0031,0.955681
41.471666,0.3932384372,0.9836786759,0.063116249,49.572349,-0.0031,0.955681
41.481666,0.3932384372,0.9836786818,0.063116249,49.572318,-0.0031,0.955681
41.491666,0.3932384372,0.9836786905,0.063116249,49.572287,-0.0031,0.955681
41.501666,0.3932384372,0.983678689,0.063116249,49.572256,-0.0031,0.955681
41.511666,0.3932384372,0.9836786934,0.063116249,49.572225,-0.003,0.955681
41.521666,0.3932384372,0.9836787022,0.063116249,49.572195,-0.0031,0.955681
41.531666,0.3932384372,0.9836787065,0.063116249,49.572164,-0.0031,0.955681
41.541666,0.3932384372,0.9836787109,0.063116249,49.572133,-0.0031,0.955681
41.551666,0.3932384372,0.9836787256,0.063116249,49.572102,-0.0031,0.955681
41.561666,0.3810897588,0.9830314669,0.063116249,49.572071,-0.0031,0.955681
41.571666,0.3810897588,0.98303143,0.0631173615,49.57204,-0.003,0.95568
41.581666,0.3810897588,0.9830314391,0.0631173615,49.57201,-0.0031,0.95568
41.591666,0.3810897588,0.9830314436,0.0631173615,49.571979,-0.0031,0.95568
41.601666,0.3810897588,0.9830314482,0.0631173615,49.571948,-0.0031,0.95568
41.611666,0.3810897588,0.9830314573,0.0631173615,49.571917,-0.003,0.95568
41.621666,0.3810897588,0.9830314679,0.0631173615,49.571887,-0.0031,0.95568
41.631666,0.3810897588,0.9830314678,0.0631173615,49.571856,-0.0031,0.95568
41.641666,0.3810897588,0.983031471,0.0631173615,49.571825,-0.0031,0.95568
41.651666,0.3810897588,0.9830314755,0.0631173615,49.571794,-0.003,0.95568
41.661666,0.3932386712,0.9836787517,0.0631173615,49.571764,-0.0031,0.95568
41.671666,0.3932386712,0.9836787263,0.0631184739,49.571733,-0.0031,0.955679
41.681666,0.3932386712,0.9836787306,0.0631184739,49.571702,-0.003,0.955679
41.691666,0.3932386712,0.9836787409,0.0631184739,49.571672,-0.0031,0.955679
41.701666,0.3932386712,0.9836787497,0.0631184739,49.571641,-0.003,0.955679
41.711666,0.3932386712,0.9836787438,0.0631184739,49.571611,-0.0031,0.955679
41.721666,0.3932386712,0.9836787481,0.0631184739,49.57158,-0.0031,0.955679
41.731666,0.3932386712,0.9836787569,0.0631184739,49.571549,-0.003,0.955679
41.741666,0.3932386712,0.9836787613,0.0631184739,49.571519,-0.0031,0.955679
41.751666,0.3932386712,0.9836787657,0.0631184739,49.571488,-0.003,0.955679
41.761666,0.3932386712,0.9836787803,0.0631184739,49.571458,-0.0031,0.955679
41.771666,0.3857497023,0.9833179897,0.0631184739,49.571427,-0.003,0.955679
41.781666,0.3857497023,0.9833179547,0.0631195863,49.571397,-0.0031,0.955678
41.791666,0.3857497023,0.9833179637,0.0631195863,49.571366,-0.003,0.955678
41.801666,0.3857497023,0.9833179682,0.0631195863,49.571336,-0.0031,0.955678
41.811666,0.3857497023,0.9833179726,0.0631195863,49.571305,-0.003,0.955678
41.821666,0.3857497023,0.9833179816,0.0631195863,49.571275,-0.0031,0.955678
41.831666,0.3857497023,0.9833179921,0.0631195863,49.571244,-0.003,0.955678
41.841666,0.3857497023,0.9833179905,0.0631195863,49.571214,-0.0031,0.955678
41.851666,0.3857497023,0.983317995,0.0631195863,49.571183,-0.003,0.955678
41.861666,0.3857497023,0.9833179995,0.0631195863,49.571153,-0.0031,0.955678
41.871666,0.3810833519,0.983031204,0.0631195863,49.571122,-0.003,0.955678
41.881666,0.3810833519,0.9830311776,0.0631206987,49.571092,-0.003,0.955677
41.891666,0.3810833519,0.9830311821,0.0631206987,49.571062,-0.0031,0.955677
41.901666,0.3810833519,0.9830311927,0.0631206987,49.571031,-0.003,0.955677
41.911666,0.3810833519,0.9830311958,0.0631206987,49.571001,-0.0031,0.955677
41.921666,0.3810833519,0.9830311958,0.0631206987,49.57097,-0.003,0.955677
41.931666,0.3810833519,0.9830312003,0.0631206987,49.57094,-0.003,0.955677
41.941666,0.3810833519,0.9830312094,0.0631206987,49.57091,-0.003,0.955677
41.951666,0.3810833519,0.983031214,0.0631206987,49.57088,-0.0031,0.955677
41.961666,0.3810833519,0.9830312186,0.0631206987,49.570849,-0.003,0.955677
41.971666,0.3810833519,0.9830312337,0.0631206987,49.570819,-0.003,0.955677
41.981666,0.3857499068,0.9833180395,0.0631206987,49.570789,-0.0031,0.955677
41.991666,0.3857499068,0.9833180091,0.0631218112,49.570758,-0.003,0.955676
42.001666,0.3857499068,0.983318018,0.0631218112,49.570728,-0.003,0.955676
42.011666,0.3857499068,0.9833180225,0.0631218112,49.570698,-0.003,0.955676
42.021666,0.3857499068,0.983318027,0.0631218112,49.570668,-0.003,0.955676
42.031666,0.3857499068,0.983318036,0.0631218112,49.570638,-0.0031,0.955676
42.041666,0.3857499068,0.9833180464,0.0631218112,49.570607,-0.003,0.955676
42.051666,0.3857499068,0.9833180404,0.0631218112,49.570577,-0.003,0.955676
42.061666,0.3857499068,0.9833180494,0.0631218112,49.570547,-0.003,0.955676
42.071666,0.3857499068,0.9833180538,0.0631218112,49.570517,-0.003,0.955676
42.081666,0.3857499068,0.9833180583,0.0631218112,49.570487,-0.003,0.955676
42.091666,0.3810835817,0.9830312695,0.0631218112,49.570457,-0.0031,0.955676
42.101666,0.3810835817,0.9830312386,0.0631229236,49.570426,-0.003,0.955675
42.111666,0.3810835817,0.9830312386,0.0631229236,49.570396,-0.003,0.955675
42.121666,0.3810835817,0.9830312477,0.0631229236,49.570366,-0.003,0.955675
42.131666,0.3810835817,0.9830312522,0.0631229236,49.570336,-0.003,0.955675
42.141666,0.3810835817,0.9830312568,0.0631229236,49.570306,-0.003,0.955675
42.151666,0.3810835817,0.9830312659,0.0631229236,49.570276,-0.003,0.955675
42.161666,0.3810835817,0.9830312704,0.0631229236,49.570246,-0.003,0.955675
42.171666,0.3810835817,0.983031275,0.0631229236,49.570216,-0.003,0.955675
42.181666,0.3810835817,0.9830312795,0.0631229236,49.570186,-0.003,0.955675
42.191666,0.3810836743,0.9830312896,0.0631229236,49.570156,-0.003,0.955675
42.201666,0.3810836743,0.9830312586,0.063124036,49.570126,-0.003,0.955674
42.211666,0.3810836743,0.9830312677,0.063124036,49.570096,-0.003,0.955674
42.221666,0.3810836743,0.9830312723,0.063124036,49.570066,-0.003,0.955674
42.231666,0.3810836743,0.9830312768,0.063124036,49.570036,-0.003,0.955674
